variable,regressor,regressor__n_neighbors,pca,scaler,regressor__weights,regressor__metric,score,std
dwi_sin,KNeighborsRegressor,25,None,None,uniform,chebyshev,-0.49781757,0.06156886
dwi_sin,KNeighborsRegressor,25,None,None,distance,euclidean,-0.48082117,0.05427947
dwi_sin,KNeighborsRegressor,25,None,None,distance,manhattan,-0.48584382,0.06160815
dwi_sin,KNeighborsRegressor,25,None,None,distance,chebyshev,-0.49631023,0.06223665
dwi_sin,KNeighborsRegressor,25,None,StandardScaler,uniform,euclidean,-0.47897638,0.05510781
dwi_sin,KNeighborsRegressor,25,None,StandardScaler,uniform,manhattan,-0.48250504,0.06297627
dwi_sin,KNeighborsRegressor,25,None,StandardScaler,uniform,chebyshev,-0.49495242,0.06220314
dwi_sin,KNeighborsRegressor,25,None,StandardScaler,distance,euclidean,-0.47729641,0.05510763
dwi_sin,KNeighborsRegressor,25,None,StandardScaler,distance,manhattan,-0.48171958,0.06288661
dwi_sin,KNeighborsRegressor,25,None,StandardScaler,distance,chebyshev,-0.49323266,0.06288628
dwi_sin,KNeighborsRegressor,25,None,RobustScaler,uniform,euclidean,-0.483192,0.05517107
dwi_sin,KNeighborsRegressor,25,None,RobustScaler,uniform,manhattan,-0.48684092,0.06290508
dwi_sin,KNeighborsRegressor,25,None,RobustScaler,uniform,chebyshev,-0.48948363,0.0625546
dwi_sin,KNeighborsRegressor,25,None,RobustScaler,distance,euclidean,-0.48146302,0.0550952
dwi_sin,KNeighborsRegressor,25,None,RobustScaler,distance,manhattan,-0.48565308,0.06289571
dwi_sin,KNeighborsRegressor,25,None,RobustScaler,distance,chebyshev,-0.48861467,0.06292926
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),None,uniform,euclidean,-0.47895806,0.05662058
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),None,uniform,manhattan,-0.48199279,0.0637356
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),None,uniform,chebyshev,-0.48618845,0.06219998
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),None,distance,euclidean,-0.47744318,0.05639147
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),None,distance,manhattan,-0.48086295,0.06358448
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),None,distance,chebyshev,-0.48507238,0.06275398
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.47944992,0.05251858
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.48712967,0.06148416
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.51142082,0.06135873
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.47820987,0.05233141
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.48636799,0.06155194
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.50907121,0.06207149
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.47749857,0.05258495
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.48310681,0.06312207
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.50982756,0.0598371
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.47590771,0.05264316
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.48248634,0.06305421
dwi_sin,KNeighborsRegressor,25,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.50700682,0.06090383
dwi_sin,KNeighborsRegressor,30,None,None,uniform,euclidean,-0.47595495,0.05453745
dwi_sin,KNeighborsRegressor,30,None,None,uniform,manhattan,-0.48203297,0.06365307
dwi_sin,KNeighborsRegressor,30,None,None,uniform,chebyshev,-0.49171448,0.0641681
dwi_sin,KNeighborsRegressor,30,None,None,distance,euclidean,-0.47446575,0.05412514
dwi_sin,KNeighborsRegressor,30,None,None,distance,manhattan,-0.48096407,0.06354461
dwi_sin,KNeighborsRegressor,30,None,None,distance,chebyshev,-0.49016274,0.0644519
dwi_sin,KNeighborsRegressor,30,None,StandardScaler,uniform,euclidean,-0.47142882,0.05590821
dwi_sin,KNeighborsRegressor,30,None,StandardScaler,uniform,manhattan,-0.47856504,0.06576123
dwi_sin,KNeighborsRegressor,30,None,StandardScaler,uniform,chebyshev,-0.48827827,0.06427481
dwi_sin,KNeighborsRegressor,30,None,StandardScaler,distance,euclidean,-0.46969003,0.05560923
dwi_sin,KNeighborsRegressor,30,None,StandardScaler,distance,manhattan,-0.47707044,0.06552676
dwi_sin,KNeighborsRegressor,30,None,StandardScaler,distance,chebyshev,-0.48622118,0.06453599
dwi_sin,KNeighborsRegressor,30,None,RobustScaler,uniform,euclidean,-0.47579681,0.05804494
dwi_sin,KNeighborsRegressor,30,None,RobustScaler,uniform,manhattan,-0.48249501,0.06184439
dwi_sin,KNeighborsRegressor,30,None,RobustScaler,uniform,chebyshev,-0.48641211,0.0609571
dwi_sin,KNeighborsRegressor,30,None,RobustScaler,distance,euclidean,-0.4747512,0.05733673
dwi_sin,KNeighborsRegressor,30,None,RobustScaler,distance,manhattan,-0.48169298,0.06194909
dwi_sin,KNeighborsRegressor,30,None,RobustScaler,distance,chebyshev,-0.4853662,0.06155531
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),None,uniform,euclidean,-0.46959326,0.05957822
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),None,uniform,manhattan,-0.47584796,0.0637378
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),None,uniform,chebyshev,-0.48091316,0.06281459
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),None,distance,euclidean,-0.4684207,0.05908885
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),None,distance,manhattan,-0.47479505,0.06380239
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),None,distance,chebyshev,-0.47933004,0.06322342
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.54858422,0.04376851
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.50911885,0.06163324
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.52569507,0.06702936
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.54365423,0.04383388
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.50679608,0.06157597
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.52263904,0.06767479
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.55875244,0.0423924
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.50645162,0.06130046
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.5258634,0.06504529
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.55278992,0.04247933
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.50416235,0.06135921
dwi_sin,KNeighborsRegressor,30,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.5221631,0.06615023
dwi_sin,KNeighborsRegressor,50,None,None,uniform,euclidean,-0.47559461,0.05541557
dwi_sin,KNeighborsRegressor,50,None,None,uniform,manhattan,-0.47952479,0.06339528
dwi_sin,KNeighborsRegressor,50,None,None,uniform,chebyshev,-0.4929801,0.06235705
dwi_sin,KNeighborsRegressor,50,None,None,distance,euclidean,-0.47414938,0.05549701
dwi_sin,KNeighborsRegressor,50,None,None,distance,manhattan,-0.47863103,0.06324394
dwi_sin,KNeighborsRegressor,50,None,None,distance,chebyshev,-0.49112431,0.06300164
dwi_sin,KNeighborsRegressor,50,None,StandardScaler,uniform,euclidean,-0.47256216,0.05551255
dwi_sin,KNeighborsRegressor,50,None,StandardScaler,uniform,manhattan,-0.47606528,0.06466813
dwi_sin,KNeighborsRegressor,50,None,StandardScaler,uniform,chebyshev,-0.48861372,0.06245679
dwi_sin,KNeighborsRegressor,50,None,StandardScaler,distance,euclidean,-0.47059537,0.0557594
dwi_sin,KNeighborsRegressor,50,None,StandardScaler,distance,manhattan,-0.474548,0.06450463
dwi_sin,KNeighborsRegressor,50,None,StandardScaler,distance,chebyshev,-0.48640624,0.06291098
dwi_sin,KNeighborsRegressor,50,None,RobustScaler,uniform,euclidean,-0.4759856,0.05645391
dwi_sin,KNeighborsRegressor,50,None,RobustScaler,uniform,manhattan,-0.47848542,0.06410051
dwi_sin,KNeighborsRegressor,50,None,RobustScaler,uniform,chebyshev,-0.48360475,0.06234803
dwi_sin,KNeighborsRegressor,50,None,RobustScaler,distance,euclidean,-0.47449075,0.05644141
dwi_sin,KNeighborsRegressor,50,None,RobustScaler,distance,manhattan,-0.4773874,0.06396213
dwi_sin,KNeighborsRegressor,50,None,RobustScaler,distance,chebyshev,-0.48224407,0.06299518
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),None,uniform,euclidean,-0.47046881,0.05669284
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),None,uniform,manhattan,-0.47519162,0.06560154
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),None,uniform,chebyshev,-0.47925313,0.06496862
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),None,distance,euclidean,-0.46883788,0.05696476
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),None,distance,manhattan,-0.47361422,0.06552242
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),None,distance,chebyshev,-0.47732106,0.06524587
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.47573025,0.05180984
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.48086744,0.06370742
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.50894431,0.0579331
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.47401779,0.05204124
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.48015185,0.06360864
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.50584788,0.0592892
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.47366563,0.05463036
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.47843526,0.06293928
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.50866888,0.0566461
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.4712198,0.05457
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.47680416,0.06307579
dwi_sin,KNeighborsRegressor,50,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.50494847,0.05788803
dwi_sin,KNeighborsRegressor,70,None,None,uniform,euclidean,-0.46984475,0.0562906
dwi_sin,KNeighborsRegressor,70,None,None,uniform,manhattan,-0.47661002,0.06526077
dwi_sin,KNeighborsRegressor,70,None,None,uniform,chebyshev,-0.48678333,0.06333748
dwi_sin,KNeighborsRegressor,70,None,None,distance,euclidean,-0.46788701,0.05616705
dwi_sin,KNeighborsRegressor,70,None,None,distance,manhattan,-0.47489941,0.065216
dwi_sin,KNeighborsRegressor,70,None,None,distance,chebyshev,-0.48438219,0.06384964
dwi_sin,KNeighborsRegressor,70,None,StandardScaler,uniform,euclidean,-0.46931247,0.05546467
dwi_sin,KNeighborsRegressor,70,None,StandardScaler,uniform,manhattan,-0.47458614,0.06562806
dwi_sin,KNeighborsRegressor,70,None,StandardScaler,uniform,chebyshev,-0.48605907,0.06321023
dwi_sin,KNeighborsRegressor,70,None,StandardScaler,distance,euclidean,-0.46706286,0.05564921
dwi_sin,KNeighborsRegressor,70,None,StandardScaler,distance,manhattan,-0.47277819,0.06562986
dwi_sin,KNeighborsRegressor,70,None,StandardScaler,distance,chebyshev,-0.48331868,0.0638156
dwi_sin,KNeighborsRegressor,70,None,RobustScaler,uniform,euclidean,-0.46845287,0.05940425
dwi_sin,KNeighborsRegressor,70,None,RobustScaler,uniform,manhattan,-0.47234509,0.06313602
dwi_sin,KNeighborsRegressor,70,None,RobustScaler,uniform,chebyshev,-0.47949017,0.06203421
dwi_sin,KNeighborsRegressor,70,None,RobustScaler,distance,euclidean,-0.46670039,0.05925133
dwi_sin,KNeighborsRegressor,70,None,RobustScaler,distance,manhattan,-0.47109199,0.0633694
dwi_sin,KNeighborsRegressor,70,None,RobustScaler,distance,chebyshev,-0.47743487,0.06253191
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),None,uniform,euclidean,-0.46740385,0.05788371
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),None,uniform,manhattan,-0.47070002,0.06324494
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),None,uniform,chebyshev,-0.47887318,0.06092739
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),None,distance,euclidean,-0.46521934,0.05827202
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),None,distance,manhattan,-0.46918334,0.063487
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),None,distance,chebyshev,-0.4764515,0.06163856
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.56792121,0.04175525
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.50607537,0.06026933
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.52744261,0.06254488
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.56129849,0.04179739
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.50364697,0.0605944
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.52347723,0.06374544
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.58264905,0.04026638
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.50624449,0.06039435
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.53389842,0.06053567
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.57477692,0.04053073
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.50351752,0.06085701
dwi_sin,KNeighborsRegressor,70,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.52889471,0.06167112
dwi_sin,KNeighborsRegressor,100,None,None,uniform,euclidean,-0.4703216,0.05469693
dwi_sin,KNeighborsRegressor,100,None,None,uniform,manhattan,-0.47471669,0.06469682
dwi_sin,KNeighborsRegressor,100,None,None,uniform,chebyshev,-0.48723472,0.06214873
dwi_sin,KNeighborsRegressor,100,None,None,distance,euclidean,-0.46825052,0.05528086
dwi_sin,KNeighborsRegressor,100,None,None,distance,manhattan,-0.47284805,0.06466534
dwi_sin,KNeighborsRegressor,100,None,None,distance,chebyshev,-0.48469898,0.062683
dwi_sin,KNeighborsRegressor,100,None,StandardScaler,uniform,euclidean,-0.46875672,0.05462457
dwi_sin,KNeighborsRegressor,100,None,StandardScaler,uniform,manhattan,-0.47283225,0.06449426
dwi_sin,KNeighborsRegressor,100,None,StandardScaler,uniform,chebyshev,-0.48746621,0.06099127
dwi_sin,KNeighborsRegressor,100,None,StandardScaler,distance,euclidean,-0.46654026,0.0552197
dwi_sin,KNeighborsRegressor,100,None,StandardScaler,distance,manhattan,-0.47085259,0.0645964
dwi_sin,KNeighborsRegressor,100,None,StandardScaler,distance,chebyshev,-0.48443684,0.06181203
dwi_sin,KNeighborsRegressor,100,None,RobustScaler,uniform,euclidean,-0.46876209,0.05616228
dwi_sin,KNeighborsRegressor,100,None,RobustScaler,uniform,manhattan,-0.47267559,0.06647017
dwi_sin,KNeighborsRegressor,100,None,RobustScaler,uniform,chebyshev,-0.47607056,0.0652634
dwi_sin,KNeighborsRegressor,100,None,RobustScaler,distance,euclidean,-0.46686947,0.05678421
dwi_sin,KNeighborsRegressor,100,None,RobustScaler,distance,manhattan,-0.47089679,0.06634991
dwi_sin,KNeighborsRegressor,100,None,RobustScaler,distance,chebyshev,-0.47406199,0.0656199
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),None,uniform,euclidean,-0.46779612,0.05452111
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),None,uniform,manhattan,-0.47092426,0.06605055
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),None,uniform,chebyshev,-0.47659475,0.06509239
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),None,distance,euclidean,-0.46563214,0.05550329
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),None,distance,manhattan,-0.46899857,0.06619268
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),None,distance,chebyshev,-0.47406792,0.06552681
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.47293316,0.05485326
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.47717487,0.06303019
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.51065019,0.05610179
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.47018081,0.05477157
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.47517801,0.0631452
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.50624123,0.05709812
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.47241383,0.05535075
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.47565341,0.06391141
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.51283365,0.05454639
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.46942836,0.05541587
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.47362292,0.06399332
dwi_sin,KNeighborsRegressor,100,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.50777654,0.05565995
dwi_cos,KNeighborsRegressor,1,None,None,uniform,euclidean,-0.58615216,0.04150283
dwi_cos,KNeighborsRegressor,1,None,None,uniform,manhattan,-0.57325097,0.02844872
dwi_cos,KNeighborsRegressor,1,None,None,uniform,chebyshev,-0.56919577,0.02649115
dwi_cos,KNeighborsRegressor,1,None,None,distance,euclidean,-0.58615216,0.04150283
dwi_cos,KNeighborsRegressor,1,None,None,distance,manhattan,-0.57325097,0.02844872
dwi_cos,KNeighborsRegressor,1,None,None,distance,chebyshev,-0.56919577,0.02649115
dwi_cos,KNeighborsRegressor,1,None,StandardScaler,uniform,euclidean,-0.49676988,0.04175117
dwi_cos,KNeighborsRegressor,1,None,StandardScaler,uniform,manhattan,-0.4957886,0.03617287
dwi_cos,KNeighborsRegressor,1,None,StandardScaler,uniform,chebyshev,-0.49822967,0.03539707
dwi_cos,KNeighborsRegressor,1,None,StandardScaler,distance,euclidean,-0.4967513,0.04172815
dwi_cos,KNeighborsRegressor,1,None,StandardScaler,distance,manhattan,-0.49659294,0.03676673
dwi_cos,KNeighborsRegressor,1,None,StandardScaler,distance,chebyshev,-0.49880209,0.03596706
dwi_cos,KNeighborsRegressor,1,None,RobustScaler,uniform,euclidean,-0.57146674,0.02692555
dwi_cos,KNeighborsRegressor,1,None,RobustScaler,uniform,manhattan,-0.57282808,0.03237279
dwi_cos,KNeighborsRegressor,1,None,RobustScaler,uniform,chebyshev,-0.57288575,0.02551015
dwi_cos,KNeighborsRegressor,1,None,RobustScaler,distance,euclidean,-0.57146674,0.02692555
dwi_cos,KNeighborsRegressor,1,None,RobustScaler,distance,manhattan,-0.57282808,0.03237279
dwi_cos,KNeighborsRegressor,1,None,RobustScaler,distance,chebyshev,-0.57288575,0.02551015
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),None,uniform,euclidean,-0.48838917,0.04015508
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),None,uniform,manhattan,-0.49824264,0.03875605
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),None,uniform,chebyshev,-0.49919152,0.03880556
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),None,distance,euclidean,-0.48902215,0.0402054
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),None,distance,manhattan,-0.49877112,0.03957664
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),None,distance,chebyshev,-0.49968782,0.0395164
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.63982973,0.05424528
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.5919286,0.02984306
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.58867748,0.03067338
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.63982973,0.05424528
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.5919286,0.02984306
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.58867748,0.03067338
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.55477735,0.0614871
dwi_cos,KNeighborsRegressor,1,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.5115883,0.03636343
