variable,scaler,regressor__hidden_layers,regressor__activation,regressor__lr,regressor__epochs,regressor__batch_size,score,std
shts_med,StandardScaler,"(10,)",ReLU,0.001,50,32,-0.56784687,0.12117499
shts_med,StandardScaler,"(10,)",ReLU,0.001,100,16,-0.50649189,0.11774394
shts_med,StandardScaler,"(10,)",ReLU,0.001,100,32,-0.52885571,0.10416873
shts_med,StandardScaler,"(10,)",ReLU,0.01,50,16,-0.51147479,0.11106489
shts_med,StandardScaler,"(10,)",ReLU,0.01,50,32,-0.54442447,0.09129615
shts_med,StandardScaler,"(10,)",ReLU,0.01,100,16,-0.53052981,0.12772467
shts_med,StandardScaler,"(10,)",ReLU,0.01,100,32,-0.57742074,0.10540535
shts_med,StandardScaler,"(10,)",Tanh,0.0005,50,16,-0.49898521,0.11410039
shts_med,StandardScaler,"(10,)",Tanh,0.0005,50,32,-0.50358956,0.11108313
shts_med,StandardScaler,"(10,)",Tanh,0.0005,100,16,-0.49355004,0.1083684
shts_med,StandardScaler,"(10,)",Tanh,0.0005,100,32,-0.51455757,0.10591856
shts_med,StandardScaler,"(10,)",Tanh,0.001,50,16,-0.52528681,0.12093571
shts_med,StandardScaler,"(10,)",Tanh,0.001,50,32,-0.5522441,0.11423369
shts_med,StandardScaler,"(10,)",Tanh,0.001,100,16,-0.49135087,0.10441813
shts_med,StandardScaler,"(10,)",Tanh,0.001,100,32,-0.51554009,0.10968303
shts_med,StandardScaler,"(10,)",Tanh,0.01,50,16,-0.50260304,0.11492347
shts_med,StandardScaler,"(10,)",Tanh,0.01,50,32,-0.51916266,0.10263189
shts_med,StandardScaler,"(10,)",Tanh,0.01,100,16,-0.52085659,0.11789856
shts_med,StandardScaler,"(10,)",Tanh,0.01,100,32,-0.5364116,0.1051421
shts_med,StandardScaler,"(10,)",Sigmoid,0.0005,50,16,-0.49588161,0.11435294
shts_med,StandardScaler,"(10,)",Sigmoid,0.0005,50,32,-0.51128406,0.10816166
shts_med,StandardScaler,"(10,)",Sigmoid,0.0005,100,16,-0.49513484,0.10749624
shts_med,StandardScaler,"(10,)",Sigmoid,0.0005,100,32,-0.50678527,0.10719115
shts_med,StandardScaler,"(10,)",Sigmoid,0.001,50,16,-0.5294713,0.13125123
shts_med,StandardScaler,"(10,)",Sigmoid,0.001,50,32,-0.55104971,0.10787594
shts_med,StandardScaler,"(10,)",Sigmoid,0.001,100,16,-0.49893679,0.10891421
shts_med,StandardScaler,"(10,)",Sigmoid,0.001,100,32,-0.50770722,0.10962922
shts_med,StandardScaler,"(10,)",Sigmoid,0.01,50,16,-0.48896783,0.1059135
shts_med,StandardScaler,"(10,)",Sigmoid,0.01,50,32,-0.52099199,0.10898658
shts_med,StandardScaler,"(10,)",Sigmoid,0.01,100,16,-0.50163946,0.11777803
shts_med,StandardScaler,"(10,)",Sigmoid,0.01,100,32,-0.54251978,0.09735014
shts_med,None,"(25,)",ReLU,0.0005,50,16,-0.48838057,0.11166613
shts_med,None,"(25,)",ReLU,0.0005,50,32,-0.5125551,0.10048268
shts_med,None,"(25,)",ReLU,0.0005,100,16,-0.49246076,0.11230633
shts_med,None,"(25,)",ReLU,0.0005,100,32,-0.50571153,0.09489241
shts_med,None,"(25,)",ReLU,0.001,50,16,-0.49354687,0.12509324
shts_med,None,"(25,)",ReLU,0.001,50,32,-0.50576488,0.11358237
shts_med,None,"(25,)",ReLU,0.001,100,16,-0.49943569,0.11292794
shts_med,None,"(25,)",ReLU,0.001,100,32,-0.53478066,0.09725993
shts_med,None,"(25,)",ReLU,0.01,50,16,-0.50631793,0.12550023
shts_med,None,"(25,)",ReLU,0.01,50,32,-0.53043149,0.10403361
shts_med,None,"(25,)",ReLU,0.01,100,16,-0.48257734,0.11985081
shts_med,None,"(25,)",ReLU,0.01,100,32,-0.5194,0.15643357
shts_med,None,"(25,)",Tanh,0.0005,50,16,-0.49757421,0.11328458
shts_med,None,"(25,)",Tanh,0.0005,50,32,-0.51481186,0.10071004
shts_med,None,"(25,)",Tanh,0.0005,100,16,-0.49700223,0.12371721
shts_med,None,"(25,)",Tanh,0.0005,100,32,-0.51356125,0.10441181
shts_med,None,"(25,)",Tanh,0.001,50,16,-0.48233179,0.12101274
shts_med,None,"(25,)",Tanh,0.001,50,32,-0.50781393,0.11469225
shts_med,None,"(25,)",Tanh,0.001,100,16,-0.49301494,0.11506035
shts_med,None,"(25,)",Tanh,0.001,100,32,-0.52076875,0.09983373
shts_med,None,"(25,)",Tanh,0.01,50,16,-0.49131609,0.11625731
shts_med,None,"(25,)",Tanh,0.01,50,32,-0.52787982,0.10444285
shts_med,None,"(25,)",Tanh,0.01,100,16,-0.4995155,0.12440568
shts_med,None,"(25,)",Tanh,0.01,100,32,-0.51490288,0.11351707
shts_med,None,"(25,)",Sigmoid,0.0005,50,16,-0.52371188,0.11735685
shts_med,None,"(25,)",Sigmoid,0.0005,50,32,-0.54495179,0.09688853
shts_med,None,"(25,)",Sigmoid,0.0005,100,16,-0.52198403,0.11892512
shts_med,None,"(25,)",Sigmoid,0.0005,100,32,-0.56186349,0.10262014
shts_med,None,"(25,)",Sigmoid,0.001,50,16,-0.56075879,0.12371798
shts_med,None,"(25,)",Sigmoid,0.001,50,32,-0.58568951,0.09387939
shts_med,None,"(25,)",Sigmoid,0.001,100,16,-0.52692271,0.12339655
shts_med,None,"(25,)",Sigmoid,0.001,100,32,-0.55143564,0.10576428
shts_med,None,"(25,)",Sigmoid,0.01,50,16,-0.52874329,0.11788442
shts_med,None,"(25,)",Sigmoid,0.01,50,32,-0.55911763,0.09061389
shts_med,None,"(25,)",Sigmoid,0.01,100,16,-0.53300767,0.10523579
shts_med,None,"(25,)",Sigmoid,0.01,100,32,-0.59120478,0.09454447
shts_med,StandardScaler,"(25,)",ReLU,0.0005,50,16,-0.52009447,0.1239247
shts_med,StandardScaler,"(25,)",ReLU,0.0005,50,32,-0.53848335,0.08546425
shts_med,StandardScaler,"(25,)",ReLU,0.0005,100,16,-0.52623921,0.11497514
shts_med,StandardScaler,"(25,)",ReLU,0.0005,100,32,-0.54490761,0.08246246
shts_med,StandardScaler,"(25,)",ReLU,0.001,50,16,-0.53241345,0.11405186
shts_med,StandardScaler,"(25,)",ReLU,0.001,50,32,-0.58981199,0.10546932
shts_med,StandardScaler,"(25,)",ReLU,0.001,100,16,-0.51809123,0.12195156
shts_med,StandardScaler,"(25,)",ReLU,0.001,100,32,-0.53333366,0.10016739
shts_med,StandardScaler,"(25,)",ReLU,0.01,50,16,-0.53125655,0.11980509
shts_med,StandardScaler,"(25,)",ReLU,0.01,50,32,-0.56317483,0.09920019
shts_med,StandardScaler,"(25,)",ReLU,0.01,100,16,-0.5450861,0.11940171
shts_med,StandardScaler,"(25,)",ReLU,0.01,100,32,-0.59370857,0.09345179
shts_med,StandardScaler,"(25,)",Tanh,0.0005,50,16,-0.50025341,0.11692395
shts_med,StandardScaler,"(25,)",Tanh,0.0005,50,32,-0.50930404,0.10148445
shts_med,StandardScaler,"(25,)",Tanh,0.0005,100,16,-0.50831907,0.1134166
shts_med,StandardScaler,"(25,)",Tanh,0.0005,100,32,-0.51935918,0.09526887
shts_med,StandardScaler,"(25,)",Tanh,0.001,50,16,-0.52377521,0.11147242
shts_med,StandardScaler,"(25,)",Tanh,0.001,50,32,-0.54609757,0.0955703
shts_med,StandardScaler,"(25,)",Tanh,0.001,100,16,-0.50373574,0.11479075
shts_med,StandardScaler,"(25,)",Tanh,0.001,100,32,-0.51689096,0.10772597
shts_med,StandardScaler,"(25,)",Tanh,0.01,50,16,-0.5068194,0.11070412
shts_med,StandardScaler,"(25,)",Tanh,0.01,50,32,-0.54185828,0.09747498
shts_med,StandardScaler,"(25,)",Tanh,0.01,100,16,-0.53833059,0.11962201
shts_med,StandardScaler,"(25,)",Tanh,0.01,100,32,-0.57401505,0.10125882
shts_med,StandardScaler,"(25,)",Sigmoid,0.0005,50,16,-0.50086695,0.11312116
shts_med,StandardScaler,"(25,)",Sigmoid,0.0005,50,32,-0.50276079,0.1077622
shts_med,StandardScaler,"(25,)",Sigmoid,0.0005,100,16,-0.50024225,0.11284797
shts_med,StandardScaler,"(25,)",Sigmoid,0.0005,100,32,-0.51574763,0.10589493
shts_med,StandardScaler,"(25,)",Sigmoid,0.001,50,16,-0.52954242,0.12466983
shts_med,StandardScaler,"(25,)",Sigmoid,0.001,50,32,-0.54916532,0.09578073
shts_med,StandardScaler,"(25,)",Sigmoid,0.001,100,16,-0.5003133,0.11094454
shts_med,StandardScaler,"(25,)",Sigmoid,0.001,100,32,-0.51649052,0.10618316
shts_med,StandardScaler,"(25,)",Sigmoid,0.01,50,16,-0.512277,0.12191543
shts_med,StandardScaler,"(25,)",Sigmoid,0.01,50,32,-0.53114376,0.10394625
shts_med,StandardScaler,"(25,)",Sigmoid,0.01,100,16,-0.52881129,0.12508905
shts_med,StandardScaler,"(25,)",Sigmoid,0.01,100,32,-0.57148393,0.09621816
shts_med,None,"(30, 10)",ReLU,0.0005,50,16,-0.49901458,0.11789934
shts_med,None,"(30, 10)",ReLU,0.0005,50,32,-0.53348831,0.13041443
shts_med,None,"(30, 10)",ReLU,0.0005,100,16,-0.50128785,0.12372234
shts_med,None,"(30, 10)",ReLU,0.0005,100,32,-0.52240817,0.11040733
shts_med,None,"(30, 10)",ReLU,0.001,50,16,-0.50076015,0.12421676
shts_med,None,"(30, 10)",ReLU,0.001,50,32,-0.52815876,0.11503606
shts_med,None,"(30, 10)",ReLU,0.001,100,16,-0.50529129,0.11947045
shts_med,None,"(30, 10)",ReLU,0.001,100,32,-0.53723454,0.11464957
shts_med,None,"(30, 10)",ReLU,0.01,50,16,-0.5079278,0.12889801
shts_med,None,"(30, 10)",ReLU,0.01,50,32,-0.53258005,0.09995589
shts_med,None,"(30, 10)",ReLU,0.01,100,16,-0.49821096,0.13221923
shts_med,None,"(30, 10)",ReLU,0.01,100,32,-0.55407797,0.112166
shts_med,None,"(30, 10)",Tanh,0.0005,50,16,-0.50159444,0.12004553
shts_med,None,"(30, 10)",Tanh,0.0005,50,32,-0.52020745,0.11260929
shts_med,None,"(30, 10)",Tanh,0.0005,100,16,-0.50712832,0.13782528
shts_med,None,"(30, 10)",Tanh,0.0005,100,32,-0.53149376,0.1150479
shts_med,None,"(30, 10)",Tanh,0.001,50,16,-0.49052857,0.12622199
shts_med,None,"(30, 10)",Tanh,0.001,50,32,-0.53028141,0.12921541
shts_med,None,"(30, 10)",Tanh,0.001,100,16,-0.50427275,0.11618204
shts_med,None,"(30, 10)",Tanh,0.001,100,32,-0.52785297,0.10715751
shts_med,None,"(30, 10)",Tanh,0.01,50,16,-0.50715577,0.12449778
shts_med,None,"(30, 10)",Tanh,0.01,50,32,-0.54468909,0.11945284
shts_med,None,"(30, 10)",Tanh,0.01,100,16,-0.50009279,0.12673784
shts_med,None,"(30, 10)",Tanh,0.01,100,32,-0.53671082,0.12483658
shts_med,None,"(30, 10)",Sigmoid,0.0005,50,16,-0.52016102,0.12647542
shts_med,None,"(30, 10)",Sigmoid,0.0005,50,32,-0.54417401,0.10304421
shts_med,None,"(30, 10)",Sigmoid,0.0005,100,16,-0.52474372,0.11483537
shts_med,None,"(30, 10)",Sigmoid,0.0005,100,32,-0.56151343,0.11270683
shts_med,None,"(30, 10)",Sigmoid,0.001,50,16,-0.55776963,0.12481649
shts_med,None,"(30, 10)",Sigmoid,0.001,50,32,-0.60860844,0.11767967
shts_med,None,"(30, 10)",Sigmoid,0.001,100,16,-0.52414451,0.12717285
shts_med,None,"(30, 10)",Sigmoid,0.001,100,32,-0.55687374,0.10340787
shts_med,None,"(30, 10)",Sigmoid,0.01,50,16,-0.53637244,0.12894874
shts_med,None,"(30, 10)",Sigmoid,0.01,50,32,-0.56607625,0.11017172
shts_med,None,"(30, 10)",Sigmoid,0.01,100,16,-0.55268091,0.13045931
shts_med,None,"(30, 10)",Sigmoid,0.01,100,32,-0.61001263,0.10732635
shts_med,StandardScaler,"(30, 10)",ReLU,0.0005,50,16,-0.52661428,0.12890096
shts_med,StandardScaler,"(30, 10)",ReLU,0.0005,50,32,-0.53975372,0.1049653
shts_med,StandardScaler,"(30, 10)",ReLU,0.0005,100,16,-0.52399917,0.11041467
shts_med,StandardScaler,"(30, 10)",ReLU,0.0005,100,32,-0.55099158,0.11800936
shts_med,StandardScaler,"(30, 10)",ReLU,0.001,50,16,-0.553182,0.12170354
shts_med,StandardScaler,"(30, 10)",ReLU,0.001,50,32,-0.60099357,0.11550435
shts_med,StandardScaler,"(30, 10)",ReLU,0.001,100,16,-0.51916423,0.12634381
shts_med,StandardScaler,"(30, 10)",ReLU,0.001,100,32,-0.56592161,0.11271646
shts_med,StandardScaler,"(30, 10)",ReLU,0.01,50,16,-0.54858846,0.13754451
shts_med,StandardScaler,"(30, 10)",ReLU,0.01,50,32,-0.56128539,0.10242224
shts_med,StandardScaler,"(30, 10)",ReLU,0.01,100,16,-0.57600861,0.13555929
shts_med,StandardScaler,"(30, 10)",ReLU,0.01,100,32,-0.60799755,0.11448028
shts_med,StandardScaler,"(30, 10)",Tanh,0.0005,50,16,-0.49649073,0.10892829
shts_med,StandardScaler,"(30, 10)",Tanh,0.0005,50,32,-0.50128959,0.1095928
shts_med,StandardScaler,"(30, 10)",Tanh,0.0005,100,16,-0.50261773,0.11763404
shts_med,StandardScaler,"(30, 10)",Tanh,0.0005,100,32,-0.51877385,0.10804416
shts_med,StandardScaler,"(30, 10)",Tanh,0.001,50,16,-0.53653934,0.14216655
shts_med,StandardScaler,"(30, 10)",Tanh,0.001,50,32,-0.55382396,0.13201465
shts_med,StandardScaler,"(30, 10)",Tanh,0.001,100,16,-0.50645369,0.12325402
shts_med,StandardScaler,"(30, 10)",Tanh,0.001,100,32,-0.52385652,0.11647267
shts_med,StandardScaler,"(30, 10)",Tanh,0.01,50,16,-0.51204054,0.12988565
shts_med,StandardScaler,"(30, 10)",Tanh,0.01,50,32,-0.53186955,0.1185546
shts_med,StandardScaler,"(30, 10)",Tanh,0.01,100,16,-0.53205589,0.13966337
shts_med,StandardScaler,"(30, 10)",Tanh,0.01,100,32,-0.56333313,0.1338439
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,50,16,-0.49939966,0.11282999
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,50,32,-0.50271077,0.11319279
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,100,16,-0.4945841,0.11693699
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.0005,100,32,-0.51453563,0.10829415
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.001,50,16,-0.51654701,0.13926457
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.001,50,32,-0.54089438,0.11528487
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.001,100,16,-0.50041699,0.11701198
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.001,100,32,-0.51219993,0.11681216
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.01,50,16,-0.50236862,0.12289786
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.01,50,32,-0.52595311,0.12094159
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.01,100,16,-0.52432111,0.12992997
shts_med,StandardScaler,"(30, 10)",Sigmoid,0.01,100,32,-0.5640845,0.12751481
shts_med,None,"(50, 20)",ReLU,0.0005,50,16,-0.51445126,0.11501807
shts_med,None,"(50, 20)",ReLU,0.0005,50,32,-0.52869808,0.10971092
shts_med,None,"(50, 20)",ReLU,0.0005,100,16,-0.52260748,0.13106589
shts_med,None,"(50, 20)",ReLU,0.0005,100,32,-0.54784028,0.10980488
shts_med,None,"(50, 20)",ReLU,0.001,50,16,-0.49091164,0.1224287
shts_med,None,"(50, 20)",ReLU,0.001,50,32,-0.55860936,0.12813804
shts_med,None,"(50, 20)",ReLU,0.001,100,16,-0.52906279,0.12440677
shts_med,None,"(50, 20)",ReLU,0.001,100,32,-0.56219325,0.10231165
shts_med,None,"(50, 20)",ReLU,0.01,50,16,-0.54468184,0.15462587
shts_med,None,"(50, 20)",ReLU,0.01,50,32,-0.55616653,0.11789494
shts_med,None,"(50, 20)",ReLU,0.01,100,16,-0.52190563,0.13741933
shts_med,None,"(50, 20)",ReLU,0.01,100,32,-0.54612617,0.13269517
shts_med,None,"(50, 20)",Tanh,0.0005,50,16,-0.50701345,0.1178399
shts_med,None,"(50, 20)",Tanh,0.0005,50,32,-0.53334034,0.10077388
shts_med,None,"(50, 20)",Tanh,0.0005,100,16,-0.50898218,0.12337063
shts_med,None,"(50, 20)",Tanh,0.0005,100,32,-0.55374724,0.13382941
shts_med,None,"(50, 20)",Tanh,0.001,50,16,-0.50170497,0.11595872
shts_med,None,"(50, 20)",Tanh,0.001,50,32,-0.52430456,0.13949244
shts_med,None,"(50, 20)",Tanh,0.001,100,16,-0.51968274,0.12614926
shts_med,None,"(50, 20)",Tanh,0.001,100,32,-0.55092288,0.11544495
shts_med,None,"(50, 20)",Tanh,0.01,50,16,-0.52369641,0.12243729
shts_med,None,"(50, 20)",Tanh,0.01,50,32,-0.54478655,0.11529207
shts_med,None,"(50, 20)",Tanh,0.01,100,16,-0.51179702,0.14217251
shts_med,None,"(50, 20)",Tanh,0.01,100,32,-0.5567846,0.15814434
shts_med,None,"(50, 20)",Sigmoid,0.0005,50,16,-0.52945568,0.12066561
shts_med,None,"(50, 20)",Sigmoid,0.0005,50,32,-0.55969309,0.10627084
shts_med,None,"(50, 20)",Sigmoid,0.0005,100,16,-0.53971011,0.12028204
shts_med,None,"(50, 20)",Sigmoid,0.0005,100,32,-0.56067125,0.10451794
shts_med,None,"(50, 20)",Sigmoid,0.001,50,16,-0.56792669,0.13009839
shts_med,None,"(50, 20)",Sigmoid,0.001,50,32,-0.57213098,0.11940462
shts_med,None,"(50, 20)",Sigmoid,0.001,100,16,-0.54165387,0.13575584
shts_med,None,"(50, 20)",Sigmoid,0.001,100,32,-0.59724995,0.12184108
shts_med,None,"(50, 20)",Sigmoid,0.01,50,16,-0.56870681,0.13465585
shts_med,None,"(50, 20)",Sigmoid,0.01,50,32,-0.60052712,0.11950865
shts_med,None,"(50, 20)",Sigmoid,0.01,100,16,-0.56029308,0.13938342
shts_med,None,"(50, 20)",Sigmoid,0.01,100,32,-0.59110535,0.10343826
shts_med,StandardScaler,"(50, 20)",ReLU,0.0005,50,16,-0.51949848,0.11398781
shts_med,StandardScaler,"(50, 20)",ReLU,0.0005,50,32,-0.53465689,0.10031636
shts_med,StandardScaler,"(50, 20)",ReLU,0.0005,100,16,-0.53646136,0.13261299
shts_med,StandardScaler,"(50, 20)",ReLU,0.0005,100,32,-0.56917202,0.12031232
shts_med,StandardScaler,"(50, 20)",ReLU,0.001,50,16,-0.55754122,0.13194651
shts_med,StandardScaler,"(50, 20)",ReLU,0.001,50,32,-0.59174088,0.0888553
shts_med,StandardScaler,"(50, 20)",ReLU,0.001,100,16,-0.5370097,0.12887835
shts_med,StandardScaler,"(50, 20)",ReLU,0.001,100,32,-0.5723205,0.11464154
shts_med,StandardScaler,"(50, 20)",ReLU,0.01,50,16,-0.55100188,0.12973461
shts_med,StandardScaler,"(50, 20)",ReLU,0.01,50,32,-0.57595598,0.10575171
shts_med,StandardScaler,"(50, 20)",ReLU,0.01,100,16,-0.58025169,0.12884187
shts_med,StandardScaler,"(50, 20)",ReLU,0.01,100,32,-0.60609019,0.11235671
shts_med,StandardScaler,"(50, 20)",Tanh,0.0005,50,16,-0.50002456,0.11696969
shts_med,StandardScaler,"(50, 20)",Tanh,0.0005,50,32,-0.50482154,0.11125006
shts_med,StandardScaler,"(50, 20)",Tanh,0.0005,100,16,-0.50525429,0.12681479
shts_med,StandardScaler,"(50, 20)",Tanh,0.0005,100,32,-0.53209623,0.11476909
shts_med,StandardScaler,"(50, 20)",Tanh,0.001,50,16,-0.54091429,0.13465158
shts_med,StandardScaler,"(50, 20)",Tanh,0.001,50,32,-0.5466514,0.12720462
shts_med,StandardScaler,"(50, 20)",Tanh,0.001,100,16,-0.50801573,0.12745968
shts_med,StandardScaler,"(50, 20)",Tanh,0.001,100,32,-0.53904015,0.1127747
shts_med,StandardScaler,"(50, 20)",Tanh,0.01,50,16,-0.50745039,0.13243612
shts_med,StandardScaler,"(50, 20)",Tanh,0.01,50,32,-0.55149423,0.11171115
shts_med,StandardScaler,"(50, 20)",Tanh,0.01,100,16,-0.54784825,0.14023488
shts_med,StandardScaler,"(50, 20)",Tanh,0.01,100,32,-0.5756157,0.12652968
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,50,16,-0.49321707,0.10981485
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,50,32,-0.5074099,0.11179519
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,100,16,-0.50452295,0.11595069
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.0005,100,32,-0.5214096,0.11313485
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.001,50,16,-0.52378756,0.13437816
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.001,50,32,-0.54914798,0.12668976
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.001,100,16,-0.50874966,0.12118726
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.001,100,32,-0.51960266,0.11268166
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.01,50,16,-0.51420339,0.12800693
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.01,50,32,-0.53708022,0.11476088
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.01,100,16,-0.53937386,0.14447975
shts_med,StandardScaler,"(50, 20)",Sigmoid,0.01,100,32,-0.56597998,0.1237054
shts_med,None,"(50, 20, 10)",ReLU,0.0005,50,16,-0.51438875,0.13006739
shts_med,None,"(50, 20, 10)",ReLU,0.0005,50,32,-0.544195,0.13376417
shts_med,None,"(50, 20, 10)",ReLU,0.0005,100,16,-0.50844614,0.12671598
shts_med,None,"(50, 20, 10)",ReLU,0.0005,100,32,-0.55572331,0.12049344
shts_med,None,"(50, 20, 10)",ReLU,0.001,50,16,-0.52857064,0.14408572
shts_med,None,"(50, 20, 10)",ReLU,0.001,50,32,-0.55346605,0.12228431
shts_med,None,"(50, 20, 10)",ReLU,0.001,100,16,-0.51309105,0.13244506
shts_med,None,"(50, 20, 10)",ReLU,0.001,100,32,-0.56554215,0.14442524
shts_med,None,"(50, 20, 10)",ReLU,0.01,50,16,-0.51453519,0.1316741
shts_med,None,"(50, 20, 10)",ReLU,0.01,50,32,-0.55318753,0.13439304
shts_med,None,"(50, 20, 10)",ReLU,0.01,100,16,-0.54563352,0.16268548
shts_med,None,"(50, 20, 10)",ReLU,0.01,100,32,-0.55428578,0.11778375
shts_med,None,"(50, 20, 10)",Tanh,0.0005,50,16,-0.50601562,0.11733526
shts_med,None,"(50, 20, 10)",Tanh,0.0005,50,32,-0.52838926,0.10860804
shts_med,None,"(50, 20, 10)",Tanh,0.0005,100,16,-0.51087926,0.12774982
shts_med,None,"(50, 20, 10)",Tanh,0.0005,100,32,-0.52759383,0.12122151
shts_med,None,"(50, 20, 10)",Tanh,0.001,50,16,-0.50294476,0.12325824
shts_med,None,"(50, 20, 10)",Tanh,0.001,50,32,-0.53367016,0.13874305
shts_med,None,"(50, 20, 10)",Tanh,0.001,100,16,-0.51041879,0.13255471
shts_med,None,"(50, 20, 10)",Tanh,0.001,100,32,-0.569657,0.12427114
shts_med,None,"(50, 20, 10)",Tanh,0.01,50,16,-0.51326452,0.13249422
shts_med,None,"(50, 20, 10)",Tanh,0.01,50,32,-0.57007575,0.13526087
shts_med,None,"(50, 20, 10)",Tanh,0.01,100,16,-0.53104759,0.14405779
shts_med,None,"(50, 20, 10)",Tanh,0.01,100,32,-0.54180883,0.13556427
shts_med,None,"(50, 20, 10)",Sigmoid,0.0005,50,16,-0.5352962,0.12449681
shts_med,None,"(50, 20, 10)",Sigmoid,0.0005,50,32,-0.55684964,0.10913936
shts_med,None,"(50, 20, 10)",Sigmoid,0.0005,100,16,-0.54096423,0.12543751
shts_med,None,"(50, 20, 10)",Sigmoid,0.0005,100,32,-0.57349979,0.10704743
shts_med,None,"(50, 20, 10)",Sigmoid,0.001,50,16,-0.56996791,0.13609396
shts_med,None,"(50, 20, 10)",Sigmoid,0.001,50,32,-0.57095085,0.13596714
shts_med,None,"(50, 20, 10)",Sigmoid,0.001,100,16,-0.5440431,0.14032301
shts_med,None,"(50, 20, 10)",Sigmoid,0.001,100,32,-0.58316079,0.12626038
shts_med,None,"(50, 20, 10)",Sigmoid,0.01,50,16,-0.59210026,0.16259001
shts_med,None,"(50, 20, 10)",Sigmoid,0.01,50,32,-0.62602608,0.14347643
shts_med,None,"(50, 20, 10)",Sigmoid,0.01,100,16,-0.5652189,0.13259071
shts_med,None,"(50, 20, 10)",Sigmoid,0.01,100,32,-0.57061707,0.10991942
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,50,16,-0.53647634,0.11404487
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,50,32,-0.55125795,0.10460817
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,100,16,-0.54605755,0.13134911
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.0005,100,32,-0.55127612,0.11926539
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,50,16,-0.56346185,0.13682111
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,50,32,-0.59019124,0.11856681
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,100,16,-0.54841491,0.13607765
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.001,100,32,-0.57522282,0.13026049
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,50,16,-0.55517199,0.13902566
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,50,32,-0.59560607,0.12792866
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,100,16,-0.5607508,0.13767336
shts_med,StandardScaler,"(50, 20, 10)",ReLU,0.01,100,32,-0.57353618,0.14398245
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,50,16,-0.49618106,0.12198922
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,50,32,-0.50873865,0.12233973
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,100,16,-0.49560462,0.13596544
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.0005,100,32,-0.52558709,0.12282212
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,50,16,-0.52552049,0.1418202
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,50,32,-0.53733636,0.12298945
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,100,16,-0.49710328,0.13350092
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.001,100,32,-0.52482915,0.12266359
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,50,16,-0.51030078,0.13867342
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,50,32,-0.53052911,0.13305335
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,100,16,-0.53266993,0.13588588
shts_med,StandardScaler,"(50, 20, 10)",Tanh,0.01,100,32,-0.56350495,0.13251105
shts_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,50,16,-0.49620153,0.12430793
shts_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,50,32,-0.51234927,0.11434325
shts_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,100,16,-0.48836622,0.11912509
shts_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.0005,100,32,-0.51639517,0.11364011
shts_med,StandardScaler,"(50, 20, 10)",Sigmoid,0.001,50,16,-0.52784891,0.14133974
