variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,nystroem_n_components,score,std
shts_max,SDG,StandardScaler,None,0.001,0.01,None,squared_epsilon_insensitive,100,-0.66817501,0.20210733
shts_max,SDG,StandardScaler,None,0.001,0.01,None,squared_epsilon_insensitive,150,-0.66093472,0.19488484
shts_max,SDG,StandardScaler,None,0.001,0.1,None,epsilon_insensitive,100,-0.70249007,0.30835964
shts_max,SDG,StandardScaler,None,0.001,0.1,None,epsilon_insensitive,150,-0.69326508,0.2860914
shts_max,SDG,StandardScaler,None,0.001,0.1,None,squared_epsilon_insensitive,100,-0.67321529,0.20683585
shts_max,SDG,StandardScaler,None,0.001,0.1,None,squared_epsilon_insensitive,150,-0.66934036,0.19315817
shts_max,SDG,StandardScaler,None,0.001,0.2,None,epsilon_insensitive,100,-0.69910412,0.31296342
shts_max,SDG,StandardScaler,None,0.001,0.2,None,epsilon_insensitive,150,-0.70703536,0.30677192
shts_max,SDG,StandardScaler,None,0.001,0.2,None,squared_epsilon_insensitive,100,-0.67924386,0.20356782
shts_max,SDG,StandardScaler,None,0.001,0.2,None,squared_epsilon_insensitive,150,-0.66841579,0.18589484
shts_max,SDG,StandardScaler,None,0.001,1.0,None,epsilon_insensitive,100,-0.85411449,0.27172155
shts_max,SDG,StandardScaler,None,0.001,1.0,None,epsilon_insensitive,150,-0.81159698,0.24938313
shts_max,SDG,StandardScaler,None,0.001,1.0,None,squared_epsilon_insensitive,100,-0.83800175,0.18381937
shts_max,SDG,StandardScaler,None,0.001,1.0,None,squared_epsilon_insensitive,150,-0.80604439,0.20156235
shts_max,SDG,StandardScaler,None,0.01,0.01,None,epsilon_insensitive,100,-0.75637794,0.36013981
shts_max,SDG,StandardScaler,None,0.01,0.01,None,epsilon_insensitive,150,-0.73997732,0.3368861
shts_max,SDG,StandardScaler,None,0.01,0.01,None,squared_epsilon_insensitive,100,-0.7037028,0.23460533
shts_max,SDG,StandardScaler,None,0.01,0.01,None,squared_epsilon_insensitive,150,-0.68643806,0.22194457
shts_max,SDG,StandardScaler,None,0.01,0.1,None,epsilon_insensitive,100,-0.75878557,0.35376226
shts_max,SDG,StandardScaler,None,0.01,0.1,None,epsilon_insensitive,150,-0.74224291,0.33527147
shts_max,SDG,StandardScaler,None,0.01,0.1,None,squared_epsilon_insensitive,100,-0.71131672,0.23409884
shts_max,SDG,StandardScaler,None,0.01,0.1,None,squared_epsilon_insensitive,150,-0.69776325,0.21141446
shts_max,SDG,StandardScaler,None,0.01,0.2,None,epsilon_insensitive,100,-0.75536879,0.35187333
shts_max,SDG,StandardScaler,None,0.01,0.2,None,epsilon_insensitive,150,-0.74081294,0.32624186
shts_max,SDG,StandardScaler,None,0.01,0.2,None,squared_epsilon_insensitive,100,-0.72237121,0.22916788
shts_max,SDG,StandardScaler,None,0.01,0.2,None,squared_epsilon_insensitive,150,-0.70133447,0.2220082
shts_max,SDG,StandardScaler,None,0.01,1.0,None,epsilon_insensitive,100,-0.92743107,0.29734116
shts_max,SDG,StandardScaler,None,0.01,1.0,None,epsilon_insensitive,150,-0.88658293,0.29455063
shts_max,SDG,StandardScaler,None,0.01,1.0,None,squared_epsilon_insensitive,100,-0.94549881,0.19986993
shts_max,SDG,StandardScaler,None,0.01,1.0,None,squared_epsilon_insensitive,150,-0.90239353,0.22379461
shts_max,SDG,StandardScaler,None,0.1,0.01,None,epsilon_insensitive,100,-1.05100022,0.48792277
shts_max,SDG,StandardScaler,None,0.1,0.01,None,epsilon_insensitive,150,-1.0141397,0.4741785
shts_max,SDG,StandardScaler,None,0.1,0.01,None,squared_epsilon_insensitive,100,-0.93481808,0.32442363
shts_max,SDG,StandardScaler,None,0.1,0.01,None,squared_epsilon_insensitive,150,-0.88911515,0.32226815
shts_max,SDG,StandardScaler,None,0.1,0.1,None,epsilon_insensitive,100,-1.04623173,0.48292696
shts_max,SDG,StandardScaler,None,0.1,0.1,None,epsilon_insensitive,150,-1.00999447,0.46797285
shts_max,SDG,StandardScaler,None,0.1,0.1,None,squared_epsilon_insensitive,100,-0.94691347,0.31900888
shts_max,SDG,StandardScaler,None,0.1,0.1,None,squared_epsilon_insensitive,150,-0.90725469,0.32397592
shts_max,SDG,StandardScaler,None,0.1,0.2,None,epsilon_insensitive,100,-1.05301346,0.47020719
shts_max,SDG,StandardScaler,None,0.1,0.2,None,epsilon_insensitive,150,-1.01174785,0.46198356
shts_max,SDG,StandardScaler,None,0.1,0.2,None,squared_epsilon_insensitive,100,-0.97906556,0.30487937
shts_max,SDG,StandardScaler,None,0.1,0.2,None,squared_epsilon_insensitive,150,-0.93364351,0.318456
shts_max,SDG,StandardScaler,None,0.1,1.0,None,epsilon_insensitive,100,-1.12485176,0.40996106
shts_max,SDG,StandardScaler,None,0.1,1.0,None,epsilon_insensitive,150,-1.10013598,0.40004975
shts_max,SDG,StandardScaler,None,0.1,1.0,None,squared_epsilon_insensitive,100,-1.15363691,0.25318563
shts_max,SDG,StandardScaler,None,0.1,1.0,None,squared_epsilon_insensitive,150,-1.11883035,0.27109499
shts_max,SDG,StandardScaler,PCA,0.0001,0.01,None,epsilon_insensitive,100,-1.15966541,0.52669653
shts_max,SDG,StandardScaler,PCA,0.0001,0.01,None,epsilon_insensitive,150,-1.15863588,0.52693862
shts_max,SDG,StandardScaler,PCA,0.0001,0.01,None,squared_epsilon_insensitive,100,-1.21248761,0.38631039
shts_max,SDG,StandardScaler,PCA,0.0001,0.01,None,squared_epsilon_insensitive,150,-1.187552,0.3870766
shts_max,SDG,StandardScaler,PCA,0.0001,0.1,None,epsilon_insensitive,100,-1.15576091,0.48517065
shts_max,SDG,StandardScaler,PCA,0.0001,0.1,None,epsilon_insensitive,150,-1.15631669,0.49051089
shts_max,SDG,StandardScaler,PCA,0.0001,0.1,None,squared_epsilon_insensitive,100,-1.21692691,0.36444059
shts_max,SDG,StandardScaler,PCA,0.0001,0.1,None,squared_epsilon_insensitive,150,-1.19204047,0.37284325
shts_max,SDG,StandardScaler,PCA,0.0001,0.2,None,epsilon_insensitive,100,-1.18707855,0.47780202
shts_max,SDG,StandardScaler,PCA,0.0001,0.2,None,epsilon_insensitive,150,-1.18326384,0.47876781
shts_max,SDG,StandardScaler,PCA,0.0001,0.2,None,squared_epsilon_insensitive,100,-1.22171409,0.35501491
shts_max,SDG,StandardScaler,PCA,0.0001,0.2,None,squared_epsilon_insensitive,150,-1.19757585,0.35781101
shts_max,SDG,StandardScaler,PCA,0.0001,1.0,None,epsilon_insensitive,100,-1.22370168,0.47583912
shts_max,SDG,StandardScaler,PCA,0.0001,1.0,None,epsilon_insensitive,150,-1.22048369,0.47395767
shts_max,SDG,StandardScaler,PCA,0.0001,1.0,None,squared_epsilon_insensitive,100,-1.29791866,0.27273372
shts_max,SDG,StandardScaler,PCA,0.0001,1.0,None,squared_epsilon_insensitive,150,-1.29429023,0.28098694
shts_max,SDG,StandardScaler,PCA,0.001,0.01,None,epsilon_insensitive,100,-1.1615286,0.52838739
shts_max,SDG,StandardScaler,PCA,0.001,0.01,None,epsilon_insensitive,150,-1.15838835,0.52656474
shts_max,SDG,StandardScaler,PCA,0.001,0.01,None,squared_epsilon_insensitive,100,-1.20918973,0.38504191
shts_max,SDG,StandardScaler,PCA,0.001,0.01,None,squared_epsilon_insensitive,150,-1.19379495,0.38742047
shts_max,SDG,StandardScaler,PCA,0.001,0.1,None,epsilon_insensitive,100,-1.15634859,0.48519407
shts_max,SDG,StandardScaler,PCA,0.001,0.1,None,epsilon_insensitive,150,-1.15495073,0.48994186
shts_max,SDG,StandardScaler,PCA,0.001,0.1,None,squared_epsilon_insensitive,100,-1.21882561,0.36665546
shts_max,SDG,StandardScaler,PCA,0.001,0.1,None,squared_epsilon_insensitive,150,-1.19768147,0.37263624
shts_max,SDG,StandardScaler,PCA,0.001,0.2,None,epsilon_insensitive,100,-1.18585817,0.47710853
shts_max,SDG,StandardScaler,PCA,0.001,0.2,None,epsilon_insensitive,150,-1.18386504,0.47692779
shts_max,SDG,StandardScaler,PCA,0.001,0.2,None,squared_epsilon_insensitive,100,-1.2236116,0.3586913
shts_max,SDG,StandardScaler,PCA,0.001,0.2,None,squared_epsilon_insensitive,150,-1.20020351,0.35501455
shts_max,SDG,StandardScaler,PCA,0.001,1.0,None,epsilon_insensitive,100,-1.22235779,0.47479253
shts_max,SDG,StandardScaler,PCA,0.001,1.0,None,epsilon_insensitive,150,-1.22195789,0.47420809
shts_max,SDG,StandardScaler,PCA,0.001,1.0,None,squared_epsilon_insensitive,100,-1.30272154,0.27521679
shts_max,SDG,StandardScaler,PCA,0.001,1.0,None,squared_epsilon_insensitive,150,-1.29864513,0.27953681
shts_max,SDG,StandardScaler,PCA,0.01,0.01,None,epsilon_insensitive,100,-1.16032302,0.52671962
shts_max,SDG,StandardScaler,PCA,0.01,0.01,None,epsilon_insensitive,150,-1.16010042,0.52716694
shts_max,SDG,StandardScaler,PCA,0.01,0.01,None,squared_epsilon_insensitive,100,-1.21935602,0.37998898
shts_max,SDG,StandardScaler,PCA,0.01,0.01,None,squared_epsilon_insensitive,150,-1.20815417,0.38306699
shts_max,SDG,StandardScaler,PCA,0.01,0.1,None,epsilon_insensitive,100,-1.15574013,0.4849085
shts_max,SDG,StandardScaler,PCA,0.01,0.1,None,epsilon_insensitive,150,-1.15617817,0.48847164
shts_max,SDG,StandardScaler,PCA,0.01,0.1,None,squared_epsilon_insensitive,100,-1.22058242,0.37889641
shts_max,SDG,StandardScaler,PCA,0.01,0.1,None,squared_epsilon_insensitive,150,-1.21449306,0.3669606
shts_max,SDG,StandardScaler,PCA,0.01,0.2,None,epsilon_insensitive,100,-1.18620945,0.47746255
shts_max,SDG,StandardScaler,PCA,0.01,0.2,None,epsilon_insensitive,150,-1.18402393,0.47815462
shts_max,SDG,StandardScaler,PCA,0.01,0.2,None,squared_epsilon_insensitive,100,-1.22015825,0.34943297
shts_max,SDG,StandardScaler,PCA,0.01,0.2,None,squared_epsilon_insensitive,150,-1.21745283,0.35889384
shts_max,SDG,StandardScaler,PCA,0.01,1.0,None,epsilon_insensitive,100,-1.22126159,0.4747993
shts_max,SDG,StandardScaler,PCA,0.01,1.0,None,epsilon_insensitive,150,-1.21967348,0.47585225
shts_max,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,100,-1.30262153,0.2731569
shts_max,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,150,-1.30268906,0.27513686
shts_max,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,100,-1.16198184,0.52735609
shts_max,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,150,-1.15998544,0.52588315
shts_max,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,100,-1.21858223,0.39260101
shts_max,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,150,-1.22170461,0.38299308
shts_max,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,100,-1.15762948,0.48536253
shts_max,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,150,-1.15773198,0.48787726
shts_max,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,100,-1.22746275,0.37034799
shts_max,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,150,-1.21966211,0.36655795
shts_max,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,100,-1.1840649,0.4768789
shts_max,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,150,-1.18691889,0.47953406
shts_max,SDG,StandardScaler,PCA,0.1,0.2,None,squared_epsilon_insensitive,100,-1.22455968,0.34990708
shts_max,SDG,StandardScaler,PCA,0.1,0.2,None,squared_epsilon_insensitive,150,-1.22076846,0.35061951
shts_max,SDG,StandardScaler,PCA,0.1,1.0,None,epsilon_insensitive,100,-1.22397324,0.47610401
shts_max,SDG,StandardScaler,PCA,0.1,1.0,None,epsilon_insensitive,150,-1.22316833,0.47491895
shts_max,SDG,StandardScaler,PCA,0.1,1.0,None,squared_epsilon_insensitive,100,-1.29948515,0.28317125
shts_max,SDG,StandardScaler,PCA,0.1,1.0,None,squared_epsilon_insensitive,150,-1.29367764,0.27104138
shts_max,SVR,None,None,0.1,0.01,rbf,None,None,-0.55966918,0.15834
shts_max,SVR,None,None,0.1,0.1,rbf,None,None,-0.60825049,0.18355855
shts_max,SVR,None,None,0.1,0.2,rbf,None,None,-0.65738467,0.25479486
shts_max,SVR,None,None,0.1,1.0,rbf,None,None,-0.5588917,0.15993116
shts_max,SVR,None,None,1.0,0.01,rbf,None,None,-0.6059327,0.18300403
shts_max,SVR,None,None,1.0,0.1,rbf,None,None,-0.65834289,0.25687633
shts_max,SVR,None,None,1.0,0.2,rbf,None,None,-0.55915292,0.16159739
shts_max,SVR,None,None,1.0,1.0,rbf,None,None,-0.60711156,0.17985612
shts_max,SVR,None,None,10.0,0.01,rbf,None,None,-0.65984471,0.25467947
shts_max,SVR,None,None,10.0,0.1,rbf,None,None,-0.70352236,0.10020979
shts_max,SVR,None,None,10.0,0.2,rbf,None,None,-0.7202428,0.12534788
shts_max,SVR,None,None,10.0,1.0,rbf,None,None,-0.79134359,0.19239567
shts_max,SVR,None,None,100.0,0.01,rbf,None,None,-0.55498671,0.1431465
shts_max,SVR,None,None,100.0,0.1,rbf,None,None,-0.59091072,0.15171912
shts_max,SVR,None,None,100.0,0.2,rbf,None,None,-0.5955355,0.15657755
shts_max,SVR,None,None,100.0,1.0,rbf,None,None,-0.55250015,0.14626473
shts_max,SVR,None,PCA,0.1,0.01,rbf,None,None,-0.58788785,0.14985538
shts_max,SVR,None,PCA,0.1,0.1,rbf,None,None,-0.59312206,0.15582841
shts_max,SVR,None,PCA,0.1,0.2,rbf,None,None,-0.55084005,0.14829536
shts_max,SVR,None,PCA,0.1,1.0,rbf,None,None,-0.58706872,0.14959518
shts_max,SVR,None,PCA,1.0,0.01,rbf,None,None,-0.5933908,0.15627312
shts_max,SVR,None,PCA,1.0,0.1,rbf,None,None,-0.62108513,0.1167731
shts_max,SVR,None,PCA,1.0,0.2,rbf,None,None,-0.71023991,0.09951596
shts_max,SVR,None,PCA,1.0,1.0,rbf,None,None,-0.65760568,0.14544265
shts_max,SVR,None,PCA,10.0,0.01,rbf,None,None,-0.57102445,0.15254678
shts_max,SVR,None,PCA,10.0,0.1,rbf,None,None,-0.62345205,0.15391247
shts_max,SVR,None,PCA,10.0,0.2,rbf,None,None,-0.58957549,0.11503189
shts_max,SVR,None,PCA,10.0,1.0,rbf,None,None,-0.56871496,0.1544151
shts_max,SVR,None,PCA,100.0,0.01,rbf,None,None,-0.62193351,0.15772339
shts_max,SVR,None,PCA,100.0,0.1,rbf,None,None,-0.58406912,0.11978401
shts_max,SVR,None,PCA,100.0,0.2,rbf,None,None,-0.56689254,0.15384062
shts_max,SVR,None,PCA,100.0,1.0,rbf,None,None,-0.62931817,0.15673149
shts_max,SVR,StandardScaler,None,0.1,0.01,rbf,None,None,-0.58145253,0.11975408
shts_max,SVR,StandardScaler,None,0.1,0.1,rbf,None,None,-0.62928578,0.11238469
shts_max,SVR,StandardScaler,None,0.1,0.2,rbf,None,None,-0.74186766,0.11773598
shts_max,SVR,StandardScaler,None,0.1,1.0,rbf,None,None,-0.64892919,0.11391737
shts_max,SVR,StandardScaler,None,1.0,0.01,rbf,None,None,-0.6138772,0.16854405
shts_max,SVR,StandardScaler,None,1.0,0.1,rbf,None,None,-0.72693161,0.16473776
shts_max,SVR,StandardScaler,None,1.0,0.2,rbf,None,None,-0.64841648,0.08984688
shts_max,SVR,StandardScaler,None,1.0,1.0,rbf,None,None,-0.60270973,0.16692252
shts_max,SVR,StandardScaler,None,10.0,0.01,rbf,None,None,-0.71680117,0.16804981
shts_max,SVR,StandardScaler,None,10.0,0.1,rbf,None,None,-0.63716396,0.09365355
shts_max,SVR,StandardScaler,None,10.0,0.2,rbf,None,None,-0.59648421,0.16246611
shts_max,SVR,StandardScaler,None,10.0,1.0,rbf,None,None,-0.71078922,0.16969214
shts_max,SVR,StandardScaler,None,100.0,0.01,rbf,None,None,-0.62473288,0.09813843
shts_max,SVR,StandardScaler,None,100.0,0.1,rbf,None,None,-0.69059374,0.14673971
shts_max,SVR,StandardScaler,None,100.0,0.2,rbf,None,None,-0.76805724,0.12426807
shts_max,SVR,StandardScaler,None,100.0,1.0,rbf,None,None,-0.7076396,0.0882805
shts_max,SVR,StandardScaler,PCA,0.1,0.01,rbf,None,None,-0.57244891,0.16783829
shts_max,SVR,StandardScaler,PCA,0.1,0.1,rbf,None,None,-0.59460211,0.1774677
shts_max,SVR,StandardScaler,PCA,0.1,0.2,rbf,None,None,-0.61710188,0.18761697
shts_max,SVR,StandardScaler,PCA,0.1,1.0,rbf,None,None,-0.57134629,0.16947437
shts_max,SVR,StandardScaler,PCA,1.0,0.01,rbf,None,None,-0.59410957,0.17542273
shts_max,SVR,StandardScaler,PCA,1.0,0.1,rbf,None,None,-0.61681509,0.18698477
shts_max,SVR,StandardScaler,PCA,1.0,0.2,rbf,None,None,-0.57101828,0.16978147
shts_max,SVR,StandardScaler,PCA,1.0,1.0,rbf,None,None,-0.59469923,0.17219637
shts_max,SVR,StandardScaler,PCA,10.0,0.01,rbf,None,None,-0.6159846,0.18320719
shts_max,SVR,StandardScaler,PCA,10.0,0.1,rbf,None,None,-0.69710569,0.10825776
shts_max,SVR,StandardScaler,PCA,10.0,0.2,rbf,None,None,-0.71487567,0.11496183
shts_max,SVR,StandardScaler,PCA,10.0,1.0,rbf,None,None,-0.75054494,0.14187072
shts_max,SVR,StandardScaler,PCA,100.0,0.01,rbf,None,None,-0.56695321,0.16010458
shts_max,SVR,StandardScaler,PCA,100.0,0.1,rbf,None,None,-0.58485493,0.15176098
shts_max,SVR,StandardScaler,PCA,100.0,0.2,rbf,None,None,-0.58090683,0.14112757
shts_max,SVR,StandardScaler,PCA,100.0,1.0,rbf,None,None,-0.56415487,0.16515663
shts_max,SVR,Normalizer,None,0.1,0.01,rbf,None,None,-0.57831393,0.15007596
shts_max,SVR,Normalizer,None,0.1,0.1,rbf,None,None,-0.58046423,0.13862901
shts_max,SVR,Normalizer,None,0.1,0.2,rbf,None,None,-0.56425833,0.16782777
shts_max,SVR,Normalizer,None,0.1,1.0,rbf,None,None,-0.57658354,0.15132613
shts_max,SVR,Normalizer,None,1.0,0.01,rbf,None,None,-0.58045452,0.13393517
shts_max,SVR,Normalizer,None,1.0,0.1,rbf,None,None,-0.64466717,0.12079851
shts_max,SVR,Normalizer,None,1.0,0.2,rbf,None,None,-0.70603281,0.09710946
shts_max,SVR,Normalizer,None,1.0,1.0,rbf,None,None,-0.69711321,0.08500406
shts_max,SVR,Normalizer,None,10.0,0.01,rbf,None,None,-0.58479182,0.17255269
shts_max,SVR,Normalizer,None,10.0,0.1,rbf,None,None,-0.61673557,0.15932299
shts_max,SVR,Normalizer,None,10.0,0.2,rbf,None,None,-0.62776466,0.1190861
shts_max,SVR,Normalizer,None,10.0,1.0,rbf,None,None,-0.58004927,0.17405324
shts_max,SVR,Normalizer,None,100.0,0.01,rbf,None,None,-0.61007898,0.16145155
shts_max,SVR,Normalizer,None,100.0,0.1,rbf,None,None,-0.61859216,0.12011745
shts_max,SVR,Normalizer,None,100.0,0.2,rbf,None,None,-0.57652447,0.17654327
shts_max,SVR,Normalizer,None,100.0,1.0,rbf,None,None,-0.60927759,0.16133386
shts_max,SVR,Normalizer,PCA,0.1,0.01,rbf,None,None,-0.61302858,0.12008555
shts_max,SVR,Normalizer,PCA,0.1,0.1,rbf,None,None,-0.68797787,0.10683946
shts_max,SVR,Normalizer,PCA,0.1,0.2,rbf,None,None,-0.73071937,0.111489
shts_max,SVR,Normalizer,PCA,0.1,1.0,rbf,None,None,-0.70697203,0.07887519
shts_max,SVR,Normalizer,PCA,1.0,0.01,rbf,None,None,-0.64523789,0.25077044
shts_max,SVR,Normalizer,PCA,1.0,0.1,rbf,None,None,-0.72068405,0.24154505
shts_max,SVR,Normalizer,PCA,1.0,0.2,rbf,None,None,-0.7814437,0.10102931
shts_max,SVR,Normalizer,PCA,1.0,1.0,rbf,None,None,-0.6402114,0.25426719
shts_max,SVR,Normalizer,PCA,10.0,0.01,rbf,None,None,-0.70735586,0.2337928
shts_max,SVR,Normalizer,PCA,10.0,0.1,rbf,None,None,-0.75345493,0.1021628
shts_max,SVR,Normalizer,PCA,10.0,0.2,rbf,None,None,-0.62439924,0.23437947
shts_max,SVR,Normalizer,PCA,10.0,1.0,rbf,None,None,-0.70808686,0.2265814
shts_max,SVR,Normalizer,PCA,100.0,0.01,rbf,None,None,-0.73176681,0.10116596
shts_max,SVR,Normalizer,PCA,100.0,0.1,rbf,None,None,-0.75248042,0.18519575
shts_max,SVR,Normalizer,PCA,100.0,0.2,rbf,None,None,-0.77048792,0.18682211
shts_max,SVR,Normalizer,PCA,100.0,1.0,rbf,None,None,-0.73053183,0.09169437
shts_med,LinSVR,None,None,0.1,0.01,None,None,100,-0.59633086,0.20535712
shts_med,LinSVR,None,None,0.1,0.01,None,None,150,-0.59116577,0.21462622
shts_med,LinSVR,None,None,0.1,0.1,None,None,100,-0.60271904,0.21760271
shts_med,LinSVR,None,None,0.1,0.1,None,None,150,-0.57765339,0.18209835
shts_med,LinSVR,None,None,0.1,0.2,None,None,100,-0.60175533,0.20682786
shts_med,LinSVR,None,None,0.1,0.2,None,None,150,-0.57388848,0.19381381
shts_med,LinSVR,None,None,0.1,1.0,None,None,100,-0.66880237,0.18130377
shts_med,LinSVR,None,None,0.1,1.0,None,None,150,-0.64826224,0.1500757
shts_med,LinSVR,None,None,1.0,0.01,None,None,100,-0.58203468,0.18668555
shts_med,LinSVR,None,None,1.0,0.01,None,None,150,-0.56624319,0.16284297
shts_med,LinSVR,None,None,1.0,0.1,None,None,100,-0.59057722,0.18946488
shts_med,LinSVR,None,None,1.0,0.1,None,None,150,-0.55585314,0.14828344
shts_med,LinSVR,None,None,1.0,0.2,None,None,100,-0.57911226,0.16391186
shts_med,LinSVR,None,None,1.0,0.2,None,None,150,-0.5596065,0.14757081
shts_med,LinSVR,None,None,1.0,1.0,None,None,100,-0.61321909,0.09954095
shts_med,LinSVR,None,None,1.0,1.0,None,None,150,-0.60203956,0.11519941
shts_med,LinSVR,None,None,10.0,0.01,None,None,100,-0.58114941,0.16468925
shts_med,LinSVR,None,None,10.0,0.01,None,None,150,-0.55766105,0.15413366
shts_med,LinSVR,None,None,10.0,0.1,None,None,100,-0.56640556,0.15532974
shts_med,LinSVR,None,None,10.0,0.1,None,None,150,-0.56130829,0.15697895
shts_med,LinSVR,None,None,10.0,0.2,None,None,100,-0.57756458,0.14338381
shts_med,LinSVR,None,None,10.0,0.2,None,None,150,-0.57896725,0.15765828
shts_med,LinSVR,None,None,10.0,1.0,None,None,100,-0.63196827,0.11392307
shts_med,LinSVR,None,None,10.0,1.0,None,None,150,-0.60175435,0.105154
shts_med,LinSVR,None,None,100.0,0.01,None,None,100,-0.59005339,0.17393776
shts_med,LinSVR,None,None,100.0,0.01,None,None,150,-0.57174455,0.15361496
shts_med,LinSVR,None,None,100.0,0.1,None,None,100,-0.57328742,0.15455664
shts_med,LinSVR,None,None,100.0,0.1,None,None,150,-0.55111786,0.1471254
shts_med,LinSVR,None,None,100.0,0.2,None,None,100,-0.58440152,0.16733418
shts_med,LinSVR,None,None,100.0,0.2,None,None,150,-0.56300346,0.16608232
shts_med,LinSVR,None,None,100.0,1.0,None,None,100,-0.61933863,0.09474645
shts_med,LinSVR,None,None,100.0,1.0,None,None,150,-0.62154668,0.11140576
shts_med,LinSVR,None,PCA,0.1,0.01,None,None,100,-0.99711521,0.44167478
shts_med,LinSVR,None,PCA,0.1,0.01,None,None,150,-0.98857604,0.4407277
shts_med,LinSVR,None,PCA,0.1,0.1,None,None,100,-1.0067441,0.43166814
shts_med,LinSVR,None,PCA,0.1,0.1,None,None,150,-0.98997012,0.4191899
shts_med,LinSVR,None,PCA,0.1,0.2,None,None,100,-1.01356543,0.39804027
shts_med,LinSVR,None,PCA,0.1,0.2,None,None,150,-0.99878122,0.39136453
shts_med,LinSVR,None,PCA,0.1,1.0,None,None,100,-1.15721416,0.33757031
shts_med,LinSVR,None,PCA,0.1,1.0,None,None,150,-1.1365495,0.34681102
shts_med,LinSVR,None,PCA,1.0,0.01,None,None,100,-0.99025528,0.44549253
shts_med,LinSVR,None,PCA,1.0,0.01,None,None,150,-0.9682235,0.44042472
shts_med,LinSVR,None,PCA,1.0,0.1,None,None,100,-0.98557169,0.40720109
shts_med,LinSVR,None,PCA,1.0,0.1,None,None,150,-0.96689877,0.42487361
shts_med,LinSVR,None,PCA,1.0,0.2,None,None,100,-0.99940116,0.39367627
shts_med,LinSVR,None,PCA,1.0,0.2,None,None,150,-0.98387195,0.40256813
shts_med,LinSVR,None,PCA,1.0,1.0,None,None,100,-1.13246393,0.34887773
shts_med,LinSVR,None,PCA,1.0,1.0,None,None,150,-1.06948364,0.35125598
shts_med,LinSVR,None,PCA,10.0,0.01,None,None,100,-0.98893671,0.44247991
shts_med,LinSVR,None,PCA,10.0,0.01,None,None,150,-0.96677826,0.43912501
shts_med,LinSVR,None,PCA,10.0,0.1,None,None,100,-0.98382674,0.40825977
shts_med,LinSVR,None,PCA,10.0,0.1,None,None,150,-0.973851,0.41005715
shts_med,LinSVR,None,PCA,10.0,0.2,None,None,100,-0.98306408,0.37345747
shts_med,LinSVR,None,PCA,10.0,0.2,None,None,150,-0.96613804,0.39213117
shts_med,LinSVR,None,PCA,10.0,1.0,None,None,100,-1.08195729,0.33998788
shts_med,LinSVR,None,PCA,10.0,1.0,None,None,150,-1.04193409,0.34364342
shts_med,LinSVR,None,PCA,100.0,0.01,None,None,100,-0.98631654,0.44684776
shts_med,LinSVR,None,PCA,100.0,0.01,None,None,150,-0.96903302,0.42735153
shts_med,LinSVR,None,PCA,100.0,0.1,None,None,100,-0.9805724,0.40801102
shts_med,LinSVR,None,PCA,100.0,0.1,None,None,150,-0.96948445,0.42523114
shts_med,LinSVR,None,PCA,100.0,0.2,None,None,100,-0.98171568,0.36539745
shts_med,LinSVR,None,PCA,100.0,0.2,None,None,150,-0.9780691,0.40204128
shts_med,LinSVR,None,PCA,100.0,1.0,None,None,100,-1.08547457,0.3383964
shts_med,LinSVR,None,PCA,100.0,1.0,None,None,150,-1.03161962,0.35543592
shts_med,LinSVR,StandardScaler,None,0.1,0.01,None,None,100,-0.5884038,0.20735913
shts_med,LinSVR,StandardScaler,None,0.1,0.01,None,None,150,-0.56891052,0.18250432
shts_med,LinSVR,StandardScaler,None,0.1,0.1,None,None,100,-0.59250091,0.21101759
shts_med,LinSVR,StandardScaler,None,0.1,0.1,None,None,150,-0.56965117,0.16850783
shts_med,LinSVR,StandardScaler,None,0.1,0.2,None,None,100,-0.58187778,0.19317085
shts_med,LinSVR,StandardScaler,None,0.1,0.2,None,None,150,-0.5690576,0.18273281
shts_med,LinSVR,StandardScaler,None,0.1,1.0,None,None,100,-0.65750302,0.165834
shts_med,LinSVR,StandardScaler,None,0.1,1.0,None,None,150,-0.64563491,0.15310893
shts_med,LinSVR,StandardScaler,None,1.0,0.01,None,None,100,-0.55720353,0.16049873
shts_med,LinSVR,StandardScaler,None,1.0,0.01,None,None,150,-0.53625456,0.12676601
shts_med,LinSVR,StandardScaler,None,1.0,0.1,None,None,100,-0.55227839,0.15489338
shts_med,LinSVR,StandardScaler,None,1.0,0.1,None,None,150,-0.54186523,0.13193537
shts_med,LinSVR,StandardScaler,None,1.0,0.2,None,None,100,-0.56068674,0.14612308
