emission_time,valid_time,dwi_sin,dwi_cos,wind_max,wind_med,shww_max,shww_med,mdts_sin,mdts_cos,shts_max,shts_med
2023-02-12 18:00:00,2023-02-13 12:00:00,0.75441143920052,-0.7223298413342337,9.649342763714692,5.4808969692093585,0.8977348664249004,0.4199780864455959,-0.7071116883957747,0.7118427511004584,1.9036405428436498,1.4659635149045431
2023-02-12 18:00:00,2023-02-13 15:00:00,0.6806974946219837,-0.6674153881621955,10.137771954582705,6.096226992534647,0.9993206550367689,0.44726838080255454,-0.7309136668226706,0.7010566428171193,2.0167685275514327,1.3929750992582386
2023-02-12 18:00:00,2023-02-13 18:00:00,0.3774379884276557,-0.7119935564670514,11.303953349309484,6.564417206013263,1.2243184234907243,0.6151401671013215,-0.7171267402930938,0.7105471727923858,1.7836901680131798,1.260193215229968
2023-02-13 12:00:00,2023-02-13 12:00:00,0.49882016147712255,-0.7974504055015609,10.091333092531618,5.493448551984965,0.9005673254168033,0.42187408977617147,-0.7338718743922078,0.6919937086593091,1.975983514058359,1.4752192162962745
2023-02-13 12:00:00,2023-02-13 15:00:00,0.5936453064656197,-0.5815111412016267,9.65050484719016,5.946408176970562,1.0115615174546586,0.4488623613271033,-0.7292014854909633,0.6896391131133143,1.9438033885945771,1.3268260461916508
2023-02-13 12:00:00,2023-02-13 18:00:00,0.41422230485540557,-0.6651179558763429,11.273457395164188,6.555478092287992,1.0560366974380664,0.6708905306267724,-0.7324085561703878,0.6671064419879301,1.8811212955259151,1.3757673118706755
2023-02-13 12:00:00,2023-02-13 21:00:00,0.4136937100860664,-0.7823572176137935,10.881825605684623,6.408096651471685,1.14635687755562,0.6944406848380568,-0.7203950576830059,0.6869362749959936,1.9670562252686032,1.4483882578387286
2023-02-13 12:00:00,2023-02-14 00:00:00,0.3695553182207447,-0.870106278451779,11.129151941624306,6.440224558290659,1.246692207607936,0.7292223328448298,-0.7238229669705214,0.6739299773164255,1.9887523444645268,1.4804502216646822
2023-02-13 12:00:00,2023-02-14 03:00:00,0.37998821383602077,-0.8943892163676774,10.511642391997206,6.029245643711279,1.2866399493403375,0.6727882829614192,-0.719923805380138,0.6887190077053745,2.0632714065965847,1.4862757145623797
2023-02-13 12:00:00,2023-02-14 06:00:00,0.32555435841985736,-0.8866232698144427,10.219898845097822,6.0479854208896935,1.1877130063616694,0.704766998340967,-0.7084414479038368,0.7036781636490991,1.982955334203033,1.4887964184554416
2023-02-13 12:00:00,2023-02-14 09:00:00,0.4459612703214081,-1.0005585126295262,10.225907682435025,6.557144513506417,1.2542562491711151,0.6943612199691128,-0.7147174904901091,0.7084976663710773,2.0175291777496085,1.5096046441086388
2023-02-13 12:00:00,2023-02-14 12:00:00,0.4614140810716185,-0.8514278101981267,10.500344990148623,6.4345333831459195,1.2267237100898563,0.7094212869918967,-0.7180541694480246,0.6994809632981852,2.0354058422511287,1.4963966435789153
2023-02-13 18:00:00,2023-02-13 18:00:00,0.41422230485540557,-0.6651179558763429,11.273457395164188,6.555478092287992,1.0560366974380664,0.6708905306267724,-0.7324085561703878,0.6671064419879301,1.8811212955259151,1.3757673118706755
2023-02-13 18:00:00,2023-02-13 21:00:00,0.4136937100860664,-0.7823572176137935,10.881825605684623,6.408096651471685,1.14635687755562,0.6944406848380568,-0.7203950576830059,0.6869362749959936,1.9670562252686032,1.4483882578387286
2023-02-13 18:00:00,2023-02-14 00:00:00,0.3695553182207447,-0.870106278451779,11.129151941624306,6.440224558290659,1.246692207607936,0.7292223328448298,-0.7238229669705214,0.6739299773164255,1.9887523444645268,1.4804502216646822
2023-02-13 18:00:00,2023-02-14 03:00:00,0.37998821383602077,-0.8943892163676774,10.511642391997206,6.029245643711279,1.2866399493403375,0.6727882829614192,-0.719923805380138,0.6887190077053745,2.0632714065965847,1.4862757145623797
2023-02-13 18:00:00,2023-02-14 06:00:00,0.32555435841985736,-0.8866232698144427,10.219898845097822,6.0479854208896935,1.1877130063616694,0.704766998340967,-0.7084414479038368,0.7036781636490991,1.982955334203033,1.4887964184554416
